Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
48565.0,21.0,Male,B.Sc,IT,6.15,0,4,8,8,68,7,2,1,Not Placed
8008.0,20.0,Male,BCA,Civil,6.23,1,3,4,3,67,7,1,3,Not Placed
11175.0,21.0,Male,B.Sc,CSE,6.18,0,4,8,3,58,6,2,2,Not Placed
49069.0,22.0,Female,B.Sc,Civil,5.58,1,2,3,5,46,6,1,1,Not Placed
24008.0,18.0,Male,B.Sc,ME,6.53,0,3,3,7,60,5,1,0,Not Placed
30644.0,24.0,Female,MCA,CSE,6.65,1,5,10,2,82,3,3,0,Not Placed
39075.0,19.0,Female,BCA,CSE,5.54,0,4,8,6,45,8,2,1,Not Placed
48342.0,18.0,,BCA,Civil,6.96,2,4,6,3,76,4,2,0,Not Placed
3326.0,19.0,,B.Sc,ECE,7.09,1,4,7,7,61,6,2,1,Placed
37675.0,,Female,MCA,IT,5.88,0,4,8,7,53,5,2,1,Not Placed
48974.0,18.0,,BCA,IT,7.65,2,4,7,4,74,6,2,1,Not Placed
,240.0,Male,B.Sc,Civil,7.95,0,4,5,6,92,4,2,0,Placed
20002.0,22.0,Male,BCA,ECE,7.17,0,4,6,6,85,6,2,0,Placed
39507.0,24.0,,B.Sc,Civil,7.45,1,4,6,6,67,5,2,0,Placed
39628.0,18.0,Female,B.Sc,CSE,6.47,0,4,8,6,63,5,2,3,Not Placed
,20.0,Male,B.Tech,Civil,7.06,1,4,5,6,80,5,2,0,Placed
43982.0,19.0,Female,BCA,ECE,7.55,0,4,6,4,63,5,2,1,Not Placed
22374.0,24.0,,B.Tech,ECE,7.87,1,4,7,5,63,5,2,0,Placed
9693.0,21.0,Female,MCA,CSE,6.2,1,3,5,5,69,5,2,1,Not Placed
12502.0,19.0,Male,B.Tech,Civil,8.23,2,4,5,6,84,6,2,0,Placed
38673.0,,Female,B.Sc,CSE,7.04,1,4,7,6,70,5,2,0,Placed
21530.0,19.0,Female,MCA,IT,6.26,0,3,5,5,64,3,2,3,Not Placed
23433.0,21.0,Female,B.Sc,CSE,7.12,1,5,8,7,73,5,2,0,Placed
35911.0,21.0,Female,MCA,Civil,7.3,0,4,6,6,73,6,2,0,Placed
6304.0,21.0,Male,MCA,IT,6.01,1,4,7,7,65,6,2,2,Not Placed
18818.0,20.0,Female,B.Tech,IT,6.87,0,4,8,6,68,6,2,0,Placed
18243.0,20.0,Male,B.Tech,ME,5.32,1,3,5,5,40,6,1,1,Not Placed
15324.0,20.0,Male,B.Tech,CSE,6.79,1,4,7,5,54,4,2,0,Not Placed
37306.0,20.0,Female,B.Tech,Civil,6.59,0,3,4,5,61,4,1,0,Not Placed
22467.0,20.0,Male,BCA,Civil,7.37,1,3,4,6,69,5,1,0,Not Placed
34011.0,18.0,Female,B.Tech,ME,5.91,0,3,4,7,49,7,1,2,Not Placed
13914.0,21.0,Female,BCA,IT,6.66,0,4,6,5,62,7,2,0,Placed
7778.0,21.0,Male,B.Tech,ECE,6.9,1,3,5,5,62,8,2,0,Placed
15119.0,22.0,Male,MCA,Civil,7.46,2,4,5,6,72,8,2,0,Placed
13848.0,,Male,B.Sc,CSE,7.43,3,5,9,6,72,5,3,0,Placed
43595.0,24.0,Female,MCA,Civil,7.48,0,4,5,4,68,6,2,0,Not Placed
41634.0,22.0,Male,B.Sc,ECE,8.42,1,6,10,5,78,6,3,1,Placed
15927.0,,Male,B.Tech,ECE,7.44,0,3,4,1,77,5,1,2,Not Placed
,19.0,Female,BCA,CSE,7.48,1,4,6,6,73,5,2,0,Placed
,22.0,Female,B.Sc,ME,7.14,0,4,5,4,64,5,2,2,Not Placed
36601.0,22.0,Female,B.Sc,IT,7.29,0,3,4,6,75,6,1,0,Not Placed
9710.0,22.0,,BCA,CSE,5.93,0,3,6,6,65,6,2,3,Not Placed
19083.0,18.0,Female,MCA,Civil,7.25,1,4,5,5,76,5,2,1,Placed
24870.0,21.0,Female,B.Sc,IT,6.88,2,3,5,5,66,6,2,0,Placed
16425.0,20.0,Male,B.Sc,ECE,6.82,1,3,5,7,85,6,2,1,Placed
46808.0,24.0,Male,B.Sc,ME,6.25,0,3,4,6,75,6,1,2,Not Placed
46565.0,21.0,Male,BCA,Civil,8.02,1,5,8,6,83,7,3,0,Placed
29332.0,20.0,Male,MCA,ECE,8.94,1,5,7,6,98,7,2,1,Placed
4467.0,,Female,B.Sc,CSE,5.97,2,3,5,5,49,7,1,1,Not Placed
28342.0,23.0,Female,B.Sc,IT,8.9,2,6,10,7,85,5,3,0,Placed
46102.0,22.0,Male,MCA,CSE,7.03,1,3,4,5,93,5,2,1,Not Placed
35145.0,24.0,Female,B.Sc,Civil,5.44,0,2,2,3,42,4,1,3,Not Placed
37761.0,20.0,Male,MCA,Civil,7.75,0,4,6,6,74,8,2,1,Placed
23401.0,19.0,Male,B.Tech,ECE,8.88,0,4,4,3,99,8,2,1,Not Placed
22563.0,20.0,Male,B.Tech,CSE,8.54,3,6,10,5,79,4,3,0,Placed
31718.0,20.0,Female,BCA,ME,5.9,1,3,4,7,54,6,1,2,Not Placed
25292.0,21.0,Female,MCA,CSE,9.08,2,6,9,7,81,7,3,0,Placed
9013.0,24.0,Male,B.Tech,Civil,7.34,1,4,6,3,77,6,2,0,Not Placed
33416.0,23.0,Female,B.Tech,IT,6.97,0,4,7,5,58,4,2,1,Placed
27126.0,22.0,Male,BCA,ECE,7.97,1,4,7,7,85,7,2,0,Placed
1904.0,22.0,Female,B.Sc,IT,7.39,2,5,8,7,77,4,2,1,Placed
27193.0,19.0,,B.Sc,ECE,8.03,2,4,6,6,95,4,2,1,Placed
6485.0,18.0,Female,BCA,IT,6.51,1,4,6,5,74,5,2,0,Placed
25388.0,22.0,,B.Sc,Civil,7.63,0,3,4,5,80,6,2,0,Not Placed
33880.0,,,BCA,CSE,7.84,1,4,7,3,68,5,2,0,Not Placed
29322.0,21.0,Female,MCA,IT,7.18,1,4,5,6,79,3,2,1,Placed
4193.0,21.0,Male,B.Sc,CSE,4.89,0,2,4,5,56,5,1,3,Not Placed
41490.0,24.0,Female,MCA,CSE,7.49,1,5,8,6,82,5,3,1,Placed
25609.0,21.0,Male,BCA,ECE,6.02,1,3,4,7,66,6,1,3,Not Placed
20896.0,22.0,Female,MCA,CSE,6.05,0,4,6,6,66,5,2,2,Not Placed
49302.0,19.0,Female,B.Sc,ECE,7.0,1,4,6,6,68,6,2,1,Placed
29525.0,19.0,Male,MCA,IT,6.28,1,3,4,2,60,6,1,2,Not Placed
500000.0,19.0,Male,MCA,CSE,8.96,1,6,10,5,96,5,3,0,Placed
43683.0,18.0,Male,B.Sc,Civil,6.28,0,4,6,4,75,4,2,2,Not Placed
,20.0,Male,MCA,IT,6.12,1,4,8,8,73,7,2,2,Not Placed
11727.0,,Female,MCA,IT,5.6,0,4,7,7,65,7,2,3,Not Placed
6388.0,19.0,Male,B.Sc,IT,7.78,1,4,7,2,64,6,2,2,Not Placed
23618.0,18.0,Female,B.Tech,CSE,5.75,0,3,5,8,61,6,2,2,Not Placed
33009.0,21.0,Female,BCA,ME,7.01,0,4,6,5,65,5,2,0,Placed
16740.0,21.0,,MCA,Civil,8.57,1,5,8,5,76,6,2,0,Placed
22834.0,21.0,Male,B.Tech,IT,7.47,1,4,6,4,78,6,2,0,Not Placed
16806.0,23.0,Male,B.Sc,ECE,6.33,0,4,8,3,57,5,2,2,Not Placed
37313.0,19.0,Male,BCA,CSE,7.77,3,5,9,4,75,4,3,0,Not Placed
5987.0,21.0,Female,BCA,ECE,6.64,0,3,5,7,67,5,2,0,Placed
21926.0,19.0,Female,MCA,ME,4.76,0,2,2,6,55,4,1,3,Not Placed
46735.0,24.0,Male,B.Sc,Civil,8.06,2,5,8,4,88,6,3,0,Not Placed
32822.0,18.0,Female,B.Tech,ME,7.3,1,4,7,8,70,7,2,0,Placed
17593.0,18.0,Male,B.Tech,Civil,7.38,0,3,3,6,69,7,1,2,Not Placed
8919.0,23.0,Female,MCA,CSE,7.1,1,4,5,5,71,6,2,0,Placed
39230.0,21.0,Male,BCA,ME,6.44,0,4,6,5,69,6,2,1,Not Placed
42199.0,,Male,B.Sc,ECE,6.73,0,3,5,5,90,5,2,1,Placed
34592.0,18.0,,MCA,IT,7.76,2,5,10,5,87,6,3,0,Placed
,24.0,Female,B.Sc,ME,6.78,0,4,6,5,75,7,2,1,Placed
25613.0,21.0,Male,B.Sc,Civil,8.93,0,4,5,4,94,7,2,0,Not Placed
26810.0,23.0,Female,B.Sc,CSE,6.98,0,4,8,3,52,6,2,0,Not Placed
20521.0,21.0,Female,MCA,Civil,4.5,1,1,1,7,42,5,0,3,Not Placed
20139.0,18.0,Male,MCA,ECE,6.56,0,3,4,5,71,6,1,0,Not Placed
30159.0,18.0,Female,B.Sc,Civil,5.45,0,2,2,6,58,4,1,3,Not Placed
7206.0,18.0,Male,B.Tech,Civil,6.24,0,3,4,7,68,4,1,1,Not Placed
42934.0,23.0,Female,BCA,IT,7.48,1,5,8,6,69,5,2,1,Placed
4577.0,21.0,Female,B.Sc,ME,8.08,0,4,6,7,73,8,2,0,Placed
26187.0,18.0,,B.Tech,CSE,6.12,1,5,9,8,70,4,3,1,Not Placed
39794.0,,Female,B.Sc,ECE,8.57,1,6,10,6,83,6,3,0,Placed
27809.0,24.0,Female,MCA,ECE,6.71,1,4,6,5,69,5,2,1,Placed
41573.0,20.0,Female,B.Sc,ECE,6.18,0,3,4,2,59,7,1,1,Not Placed
5341.0,24.0,Female,B.Sc,Civil,6.52,2,4,7,7,79,6,2,0,Placed
34160.0,22.0,Male,B.Tech,Civil,7.43,0,3,3,5,60,5,1,1,Not Placed
15748.0,20.0,Female,B.Tech,ME,5.51,1,3,4,8,51,4,1,2,Not Placed
35725.0,20.0,,BCA,Civil,6.24,1,4,6,5,76,6,2,1,Not Placed
29799.0,18.0,Male,MCA,Civil,7.71,0,4,6,5,98,7,2,1,Placed
45554.0,,Female,B.Sc,IT,6.09,2,4,7,6,54,6,2,1,Not Placed
37880.0,,Female,B.Tech,Civil,9.56,2,5,7,7,100,5,3,0,Placed
44883.0,,Female,BCA,ME,9.38,2,5,8,5,70,3,2,0,Placed
33470.0,20.0,Female,B.Sc,ECE,8.33,2,5,7,8,83,4,2,0,Placed
28610.0,22.0,Male,B.Sc,ME,5.24,0,2,1,9,50,4,0,3,Not Placed
27331.0,19.0,Male,B.Tech,CSE,6.17,2,4,7,4,72,3,2,1,Not Placed
49372.0,24.0,Female,BCA,CSE,5.54,1,3,5,3,52,4,1,2,Not Placed
34020.0,20.0,Female,BCA,Civil,7.49,1,4,6,6,80,4,2,0,Placed
28429.0,23.0,Female,BCA,ME,6.81,0,3,5,7,69,6,2,0,Placed
30103.0,22.0,,B.Tech,ME,7.13,0,4,5,5,68,5,2,2,Not Placed
3744.0,19.0,Male,B.Sc,ME,5.8,0,3,5,5,54,6,1,3,Not Placed
41610.0,,Female,B.Tech,ECE,6.53,0,3,3,7,60,6,1,0,Not Placed
8688.0,18.0,Male,B.Sc,IT,6.08,1,4,6,7,72,6,2,2,Not Placed
19619.0,,Male,MCA,ME,7.74,0,3,4,8,84,6,2,1,Not Placed
30811.0,21.0,Male,B.Sc,IT,7.08,3,4,7,3,65,9,2,0,Not Placed
36668.0,20.0,Male,B.Sc,Civil,6.36,0,3,4,8,64,6,1,1,Not Placed
34509.0,22.0,Male,B.Sc,Civil,8.43,0,3,3,6,92,6,1,0,Not Placed
,22.0,Male,MCA,ME,5.92,0,3,6,8,57,5,2,1,Not Placed
16895.0,22.0,,B.Sc,Civil,5.65,1,3,4,6,43,5,1,1,Not Placed
28820.0,23.0,Female,B.Sc,CSE,5.73,0,2,3,7,66,9,1,3,Not Placed
31214.0,22.0,Female,MCA,ECE,7.1,2,4,5,6,62,6,2,0,Placed
41682.0,21.0,Male,MCA,Civil,7.57,1,4,5,6,78,6,2,0,Placed
3067.0,22.0,Male,BCA,ME,6.09,0,3,4,6,45,6,1,1,Not Placed
15331.0,20.0,,BCA,ME,6.43,0,3,3,6,76,5,1,3,Not Placed
20431.0,240.0,Male,B.Sc,IT,7.61,3,4,7,3,82,5,2,0,Not Placed
45238.0,18.0,Male,MCA,IT,7.47,0,4,6,5,87,6,2,0,Placed
29591.0,22.0,Female,B.Tech,CSE,7.9,1,5,8,3,66,5,2,0,Not Placed
876.0,21.0,Male,MCA,CSE,7.23,2,4,6,6,77,5,2,0,Placed
20929.0,18.0,Male,B.Tech,Civil,7.26,1,5,8,5,68,4,2,0,Placed
22793.0,19.0,Female,B.Tech,ME,5.87,0,2,3,4,39,5,1,3,Not Placed
47993.0,22.0,Female,MCA,Civil,6.48,0,3,5,5,72,6,2,3,Not Placed
10998.0,20.0,Male,B.Sc,CSE,6.38,1,4,6,10,66,4,2,2,Not Placed
41322.0,19.0,Male,B.Tech,CSE,7.14,2,5,8,6,65,4,2,1,Placed
41931.0,,Male,B.Sc,ME,5.44,1,2,3,5,54,4,1,2,Not Placed
11287.0,20.0,Female,B.Sc,CSE,7.2,2,5,9,5,62,6,3,0,Placed
31079.0,24.0,Male,B.Tech,IT,8.58,0,4,6,3,75,4,2,0,Not Placed
28000.0,,Male,MCA,ME,6.92,0,4,7,6,76,5,2,0,Placed
32710.0,18.0,Male,B.Sc,CSE,7.82,2,5,9,7,64,7,3,0,Placed
,20.0,Female,B.Sc,CSE,4.88,1,3,5,7,41,7,1,3,Not Placed
15146.0,22.0,Female,B.Tech,IT,7.22,1,4,7,4,72,6,2,1,Not Placed
,22.0,Male,BCA,ME,7.42,1,3,3,1,85,6,1,1,Not Placed
8101.0,21.0,Male,B.Tech,IT,7.59,1,5,9,8,75,5,3,0,Placed
,21.0,Male,BCA,IT,7.56,1,4,6,6,75,6,2,0,Placed
47915.0,23.0,Female,MCA,CSE,7.51,3,5,8,4,73,5,2,0,Not Placed
23549.0,22.0,Female,B.Tech,ME,8.16,3,5,8,6,90,6,3,0,Placed
500000.0,18.0,Male,MCA,Civil,5.86,0,3,4,5,60,6,1,2,Not Placed
35449.0,18.0,Male,B.Sc,CSE,6.88,1,5,9,3,73,2,3,2,Not Placed
5463.0,20.0,Male,B.Sc,IT,6.59,1,4,6,6,57,5,2,1,Placed
31023.0,24.0,Male,BCA,CSE,5.8,0,3,5,3,62,5,2,2,Not Placed
30890.0,23.0,Female,B.Sc,CSE,7.13,1,5,8,5,76,7,2,0,Placed
,21.0,Male,BCA,Civil,8.43,1,4,6,7,93,5,2,0,Placed
24209.0,19.0,Male,MCA,IT,8.07,2,5,8,5,80,7,3,0,Placed
25434.0,19.0,Male,BCA,ECE,7.93,1,4,7,8,77,4,2,0,Placed
10196.0,22.0,Male,B.Sc,Civil,5.36,1,2,1,6,61,4,1,1,Not Placed
12970.0,24.0,Female,B.Sc,ECE,7.3,0,4,5,6,62,6,2,0,Placed
29654.0,22.0,Female,MCA,Civil,6.82,0,3,5,5,76,7,2,0,Placed
15217.0,20.0,Female,MCA,ME,6.26,0,3,4,5,86,6,2,1,Not Placed
8129.0,18.0,Male,MCA,Civil,6.15,1,2,2,4,56,6,1,2,Not Placed
45295.0,24.0,Female,B.Sc,ME,7.59,1,5,8,6,88,8,3,2,Not Placed
33678.0,,Female,B.Tech,ME,6.52,1,3,5,5,60,6,2,1,Placed
15042.0,18.0,Male,MCA,ME,8.73,1,5,7,5,96,7,2,0,Placed
47956.0,20.0,Male,MCA,ECE,8.07,2,5,9,5,92,5,3,0,Placed
,21.0,,MCA,ECE,8.39,3,5,9,2,70,7,3,0,Not Placed
2397.0,22.0,Male,B.Tech,IT,7.32,3,4,7,7,96,5,2,0,Placed
41416.0,,,B.Sc,Civil,6.74,0,3,3,3,78,6,1,0,Not Placed
5492.0,22.0,Female,B.Sc,IT,9.19,3,6,9,7,75,6,3,0,Placed
5662.0,19.0,Female,BCA,CSE,5.26,1,2,3,6,52,4,1,3,Not Placed
10445.0,19.0,Female,B.Sc,IT,7.23,1,4,6,6,68,8,2,1,Placed
26085.0,20.0,,B.Sc,CSE,6.66,1,4,6,6,67,5,2,0,Placed
20323.0,,Male,BCA,ME,6.14,1,2,1,6,75,4,1,1,Not Placed
26985.0,24.0,,B.Sc,Civil,6.56,0,3,3,5,60,9,1,1,Not Placed
45699.0,23.0,Female,B.Tech,IT,7.1,3,5,8,5,67,6,2,0,Placed
21079.0,21.0,Female,MCA,ME,6.68,1,3,3,6,51,6,1,0,Not Placed
35049.0,19.0,Female,BCA,ECE,6.72,0,4,7,5,44,4,2,0,Not Placed
6461.0,22.0,Female,B.Tech,ECE,6.28,0,3,5,6,57,4,1,1,Not Placed
28865.0,19.0,Female,BCA,IT,5.7,2,3,5,6,85,7,2,2,Not Placed
31089.0,19.0,Male,B.Sc,ME,6.39,0,3,5,2,57,6,1,1,Not Placed
1383.0,24.0,,BCA,Civil,8.45,1,4,5,7,79,5,2,0,Placed
13466.0,20.0,Female,MCA,Civil,6.26,0,3,3,8,55,6,1,1,Not Placed
10087.0,23.0,Male,MCA,Civil,6.07,0,3,4,5,64,5,1,2,Not Placed
3850.0,18.0,Male,B.Tech,ECE,6.66,1,4,7,4,76,4,2,0,Not Placed
6227.0,18.0,Female,MCA,ECE,6.66,2,4,7,6,56,5,2,0,Placed
30577.0,,Male,BCA,Civil,6.18,1,3,5,4,67,6,2,2,Not Placed
13675.0,21.0,,B.Tech,CSE,8.33,1,5,7,7,59,5,2,0,Placed
,22.0,Female,B.Sc,IT,6.87,0,4,7,8,58,6,2,0,Placed
524.0,24.0,Male,MCA,Civil,7.42,0,4,5,4,70,6,2,2,Not Placed
34904.0,23.0,Female,B.Sc,ME,9.21,0,5,6,5,100,6,2,0,Placed
29143.0,23.0,Female,BCA,Civil,7.05,1,3,2,6,87,4,1,1,Not Placed
,24.0,Male,BCA,Civil,6.52,2,4,6,6,74,9,2,0,Placed
9197.0,23.0,Female,BCA,ME,6.04,0,3,3,4,65,6,1,3,Not Placed
,,Female,B.Tech,IT,6.89,0,4,6,8,77,7,2,0,Placed
5454.0,,,BCA,CSE,7.2,3,4,7,8,64,7,2,0,Placed
29862.0,22.0,Female,BCA,Civil,5.69,0,3,4,4,42,7,1,3,Not Placed
29509.0,,Female,B.Tech,ME,5.64,1,3,6,4,49,5,2,3,Not Placed
15372.0,21.0,Female,B.Sc,IT,6.32,1,3,4,7,64,6,1,1,Not Placed
30928.0,20.0,,BCA,ME,7.45,0,3,3,4,54,5,1,1,Not Placed
13488.0,20.0,Male,MCA,IT,5.19,1,2,3,5,35,5,1,2,Not Placed
33396.0,21.0,Female,B.Tech,Civil,6.84,1,3,4,8,82,6,2,1,Not Placed
40201.0,23.0,Male,B.Sc,IT,9.0,1,6,10,4,80,6,3,0,Not Placed
500000.0,19.0,Female,B.Tech,ECE,7.68,1,4,6,5,57,5,2,1,Placed
39068.0,22.0,Male,B.Sc,ME,8.62,2,5,7,6,93,6,2,1,Placed
19140.0,24.0,Male,B.Sc,CSE,6.09,1,4,8,4,68,3,2,2,Not Placed
3629.0,18.0,Male,BCA,ECE,8.37,3,5,9,4,87,4,3,0,Not Placed
1268.0,22.0,Male,MCA,ME,6.98,2,3,5,5,69,5,2,1,Placed
36363.0,23.0,Female,MCA,IT,8.26,1,5,9,6,86,7,3,1,Placed
44563.0,18.0,,BCA,ME,6.29,0,2,2,6,57,6,1,2,Not Placed
39519.0,21.0,Male,B.Tech,CSE,7.27,0,3,4,5,69,5,1,1,Not Placed
36062.0,24.0,Male,B.Sc,IT,6.4,0,4,6,5,73,6,2,2,Not Placed
36123.0,18.0,Male,B.Tech,IT,7.3,0,3,4,4,82,7,2,0,Not Placed
22018.0,23.0,Male,B.Sc,ECE,5.83,0,3,4,6,50,4,1,2,Not Placed
15221.0,21.0,Male,B.Sc,ECE,8.23,1,5,7,5,92,5,2,0,Placed
24520.0,21.0,Male,B.Sc,ME,6.19,0,3,4,4,53,5,1,1,Not Placed
48941.0,22.0,,B.Sc,CSE,4.88,0,2,3,7,35,8,1,2,Not Placed
47762.0,22.0,Male,MCA,ECE,5.67,1,2,3,6,63,5,1,1,Not Placed
7935.0,24.0,Female,MCA,Civil,6.47,0,3,3,5,77,3,1,1,Not Placed
38208.0,18.0,Female,B.Sc,IT,6.89,1,4,6,5,94,7,2,0,Placed
30772.0,20.0,,B.Tech,ECE,7.28,0,4,5,4,79,7,2,1,Not Placed
,18.0,Female,B.Sc,ECE,6.13,1,4,7,7,55,5,2,1,Not Placed
10800.0,20.0,Female,BCA,Civil,7.52,0,4,5,3,79,7,2,0,Not Placed
40295.0,21.0,Female,B.Sc,CSE,8.75,1,5,9,6,88,3,3,0,Placed
35699.0,21.0,Female,MCA,IT,6.34,1,4,6,7,51,4,2,2,Not Placed
22379.0,23.0,Female,B.Tech,Civil,5.92,0,3,5,5,60,5,2,3,Not Placed
23155.0,,Male,B.Sc,Civil,6.36,0,2,2,7,61,7,1,2,Not Placed
17786.0,18.0,Female,BCA,IT,7.12,0,4,6,5,84,8,2,0,Placed
17883.0,240.0,,B.Sc,Civil,5.68,0,2,3,3,46,6,1,2,Not Placed
13400.0,,Female,MCA,ECE,6.06,0,3,5,10,67,6,2,2,Not Placed
9723.0,,Female,MCA,Civil,6.87,2,3,5,6,52,4,1,0,Not Placed
500000.0,20.0,Male,MCA,ME,9.42,1,5,7,5,97,4,2,0,Placed
45070.0,,Female,BCA,ECE,7.32,0,4,5,4,74,3,2,0,Not Placed
,22.0,Male,BCA,ME,7.59,0,3,4,8,88,7,2,0,Not Placed
42012.0,,Male,B.Sc,Civil,6.72,1,3,5,3,63,4,2,0,Not Placed
7503.0,18.0,Male,B.Tech,Civil,4.75,0,2,3,5,61,5,1,2,Not Placed
,24.0,Female,MCA,ME,8.3,0,4,5,5,90,5,2,0,Placed
26440.0,22.0,Female,B.Tech,ECE,9.8,0,5,6,5,83,7,2,0,Placed
28115.0,18.0,Male,MCA,ME,6.81,0,3,3,7,68,7,1,0,Not Placed
47183.0,,Male,MCA,CSE,6.98,0,4,6,6,61,6,2,0,Placed
49961.0,22.0,,BCA,CSE,6.07,1,4,8,7,72,7,2,2,Not Placed
,18.0,Male,MCA,Civil,6.47,1,4,6,6,69,5,2,2,Not Placed
40683.0,23.0,Male,BCA,Civil,6.12,1,2,2,5,35,5,0,2,Not Placed
4757.0,21.0,Male,MCA,IT,7.36,2,4,7,5,71,8,2,2,Not Placed
22775.0,19.0,Female,B.Sc,IT,7.47,1,5,9,3,78,4,3,1,Not Placed
27981.0,19.0,Female,MCA,Civil,6.6,0,2,1,5,66,4,1,2,Not Placed
15414.0,20.0,Male,B.Tech,Civil,6.11,0,3,3,4,61,6,1,1,Not Placed
28011.0,21.0,Female,MCA,ME,8.22,0,4,4,5,83,6,2,0,Not Placed
45264.0,18.0,,BCA,CSE,6.42,0,3,4,6,59,7,1,3,Not Placed
14848.0,240.0,Female,MCA,ME,4.78,0,1,1,6,59,7,0,1,Not Placed
29901.0,18.0,Female,B.Tech,Civil,8.18,0,3,3,2,80,6,1,0,Not Placed
6472.0,21.0,,MCA,ME,6.18,0,4,7,5,54,5,2,2,Not Placed
40008.0,23.0,Male,B.Tech,ECE,8.16,1,5,9,3,83,4,3,1,Not Placed
32091.0,19.0,Female,B.Sc,IT,7.19,1,5,8,4,72,4,2,0,Not Placed
17209.0,23.0,Female,BCA,CSE,6.4,1,4,6,7,49,7,2,1,Not Placed
21252.0,,Male,B.Tech,Civil,5.65,0,2,3,4,54,5,1,1,Not Placed
1646.0,,,BCA,Civil,7.79,0,4,5,4,73,7,2,0,Not Placed
35139.0,22.0,Male,B.Sc,ME,5.89,0,2,1,5,68,5,1,1,Not Placed
,20.0,Female,B.Tech,IT,6.79,1,5,9,6,63,5,3,0,Placed
,23.0,Male,B.Tech,CSE,8.35,1,6,10,7,92,4,3,0,Placed
26678.0,22.0,Female,B.Tech,IT,6.11,1,4,6,6,56,5,2,1,Not Placed
376.0,24.0,Male,BCA,Civil,7.41,0,3,4,8,80,4,2,1,Not Placed
,18.0,Female,B.Tech,IT,8.89,1,5,8,8,100,4,3,0,Placed
33652.0,20.0,Female,MCA,ME,5.61,1,2,3,6,51,5,1,2,Not Placed
20960.0,21.0,Female,B.Tech,IT,7.42,1,5,8,6,76,6,2,0,Placed
38838.0,19.0,Female,BCA,CSE,7.03,2,4,7,8,75,5,2,0,Placed
293.0,23.0,Female,MCA,IT,6.53,0,4,8,6,58,4,2,0,Placed
28573.0,240.0,Female,BCA,ECE,7.82,1,4,7,5,87,4,2,0,Placed
9147.0,20.0,Female,BCA,ME,8.89,1,5,7,6,100,6,3,0,Placed
17401.0,24.0,Male,MCA,IT,6.2,0,4,7,4,74,6,2,2,Not Placed
,20.0,Female,B.Sc,ME,6.83,0,3,4,5,76,5,1,0,Not Placed
27946.0,240.0,Male,MCA,IT,6.82,0,4,7,5,55,4,2,2,Not Placed
46293.0,20.0,Male,MCA,Civil,7.2,0,3,3,7,76,5,1,0,Not Placed
44146.0,18.0,Female,B.Tech,ECE,6.23,0,3,4,5,64,7,1,3,Not Placed
6026.0,21.0,Male,B.Sc,ECE,5.24,1,3,5,5,57,6,1,2,Not Placed
40347.0,20.0,Male,MCA,Civil,7.16,1,3,3,5,61,4,1,1,Not Placed
28236.0,19.0,Male,MCA,ECE,6.28,0,4,7,9,47,5,2,1,Not Placed
,23.0,Female,B.Sc,ME,7.59,2,4,6,6,72,4,2,2,Not Placed
44532.0,23.0,Male,MCA,IT,7.18,2,4,7,6,94,6,2,1,Placed
48462.0,18.0,Male,B.Tech,ECE,8.32,3,5,7,5,85,8,2,0,Placed
36385.0,22.0,Male,B.Sc,CSE,4.9,0,3,6,6,70,7,2,1,Not Placed
46979.0,24.0,Male,B.Tech,ME,7.72,2,4,7,4,74,5,2,1,Not Placed
5200.0,24.0,Male,B.Sc,ECE,6.06,0,3,3,3,54,6,1,1,Not Placed
31409.0,20.0,Female,MCA,IT,6.75,1,4,7,5,85,4,2,0,Placed
42031.0,21.0,Female,B.Tech,ECE,5.49,0,3,4,7,58,6,1,3,Not Placed
27017.0,18.0,Female,BCA,Civil,6.54,0,3,4,6,72,6,1,2,Not Placed
42912.0,20.0,Female,B.Tech,IT,7.57,1,5,8,6,89,3,3,1,Placed
15866.0,18.0,Female,B.Tech,ECE,7.0,1,5,9,5,65,5,3,1,Placed
49901.0,21.0,Male,BCA,ME,8.14,1,5,7,6,71,5,2,0,Placed
42897.0,22.0,Female,B.Sc,ME,8.25,0,4,4,5,79,6,1,0,Not Placed
8679.0,18.0,Male,B.Sc,CSE,7.14,1,5,8,7,76,7,2,1,Placed
4073.0,20.0,Female,MCA,Civil,7.17,1,4,7,6,70,5,2,0,Placed
30968.0,22.0,Male,B.Tech,Civil,4.5,1,1,1,6,37,7,0,2,Not Placed
38056.0,20.0,Female,B.Tech,IT,5.51,1,3,5,8,51,7,1,3,Not Placed
,18.0,Female,BCA,CSE,7.52,1,5,10,8,40,5,3,2,Not Placed
18843.0,18.0,Female,MCA,Civil,6.13,0,3,4,7,62,4,1,3,Not Placed
25269.0,24.0,Male,B.Tech,CSE,6.87,0,4,6,5,75,7,2,0,Placed
15566.0,18.0,Male,B.Tech,ECE,7.01,1,4,7,7,82,7,2,1,Placed
32387.0,20.0,Male,BCA,IT,6.64,2,4,7,6,43,7,2,0,Not Placed
6340.0,19.0,Male,B.Sc,ME,6.56,1,4,7,6,83,5,2,0,Placed
9453.0,24.0,Female,B.Tech,CSE,7.73,2,5,8,3,86,5,3,0,Not Placed
28558.0,22.0,Female,B.Tech,IT,8.46,1,5,7,5,78,6,2,0,Placed
